0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765,0.352866,0.349636,0.346068,0.342152,0.337878
1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765,0.352866,0.349636,0.346068,0.342152
0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765,0.352866,0.349636,0.346068
0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765,0.352866,0.349636
0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765,0.352866
0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834,0.355765
0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598,0.35834
0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544,0.360598
0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182,0.362544
0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517,0.364182
0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553,0.365517
0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729,0.366553
0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732,0.36729
0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879,0.367732
0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732,0.367879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729,0.367732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553,0.36729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517,0.366553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182,0.365517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544,0.364182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598,0.362544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834,0.360598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765,0.35834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866,0.355765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636,0.352866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068,0.349636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152,0.346068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878,0.342152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237,0.337878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216,0.333237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804,0.328216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986,0.322804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749,0.316986
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076,0.310749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953,0.304076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361,0.296953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284,0.289361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702,0.281284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597,0.272702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951,0.263597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745,0.253951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963,0.243745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589,0.232963
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611,0.221589
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024,0.209611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826,0.197024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028,0.183826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654,0.170028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748,0.155654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379,0.140748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653,0.125379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218,0.109653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799,0.0937218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765,0.077799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07887e-11,2.88755e-06,0.000185758,0.00148786,0.00517892,0.0118833,0.0214883,0.0334823,0.0472405,0.0621765
